id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
20678,B1,education,2.900,4,3,3,5372,1,,I’m learning about this flower in biology class.
5313,B1,education,2.900,4,3,3,9808,1,,The news caused a surge of interest in the topic.
16660,B1,education,2.900,4,3,3,16666,1,,"The scientist said, 'This discovery is important.'"
17278,B1,education,2.900,4,3,3,2331,1,,I’m trying to read more about environmental issues.
15108,B1,education,3.000,3,3,3,,1,,Why is your answer so short?
4969,B1,education,3.000,3,3,3,,1,,We united to share our ideas.
6555,B1,education,3.000,4,2,3,,1,low utility for general language learning corpus; sensitive topic adds friction,He read a book about sexuality.
20312,B1,education,3.000,3,3,3,,1,contrived / low utility,Was my answer correct last time?
4989,B1,education,3.000,3,3,3,,1,,We united to learn something new.
1418,B1,education,3.000,3,3,3,,1,learned about coastal habitats — near-dup cluster,We learned about coastal habitats.
3075,B1,education,3.000,3,3,3,,1,learn about inclusion in class — vague,We learn about inclusion in class.
9039,B1,education,3.000,3,3,3,,1,,We previously discussed this topic.
8395,B1,education,3.000,3,3,3,,1,,They joined an amateur science club.
571,B1,education,3.000,3,3,3,,1,near-dup of 581 graduate excited,We are excited to graduate this year.
2688,B1,education,3.000,3,3,3,,1,,We practise problem-solving in class.
6533,B1,education,3.000,3,3,3,,1,sensitivity + contrived context,Understanding sexuality is important.
15518,B1,education,3.000,3,3,3,,1,"overly specific number, padding feel","This dictionary has over 50,000 words!"
3619,B1,education,3.000,3,3,3,,1,near-dup discussed transport — already have transport phrases,We discussed transport issues in class.
3815,B1,education,3.000,3,3,3,,1,templated timely padding,The timely feedback improved my skills.
10961,B1,education,3.000,3,3,3,,1,,Why don’t you try a hobby like writing?
11082,B1,education,3.000,4,2,3,,1,,I’m getting better at speaking English.
19219,B1,education,3.000,3,3,3,,1,,Writing a good sentence takes practice.
641,B1,education,3.000,3,3,3,,1,"near-dup facility cluster, cut 4th",This facility is used for training dogs.
2654,B1,education,3.000,3,3,3,,1,,I need to practise my English every day.
2693,B1,education,3.000,3,3,3,,1,,We practise teamwork during group tasks.
3071,B1,education,3.000,,,,,1,,The teacher talked about inclusion today.
3105,B1,education,3.000,,,,,1,,The teacher promotes inclusion every day.
6600,B1,education,3.000,3,3,3,,1,,The students absorbed the lesson quickly.
3281,B1,education,3.000,,,,,1,,The teacher wants to decrease class sizes.
3728,B1,education,3.000,,,,,1,,The teacher asked us to tag our notebooks.
19769,B1,education,3.000,,,,,1,,The teacher asked us to stand in a circle.
2756,B1,education,3.000,3,3,3,,1,,I need concentration to finish my homework.
16861,B1,education,3.000,3,3,3,,1,near-dup of 16870 university exclamation,"University life is very exciting, isn’t it?"
14199,B1,education,3.000,,,,,1,,The teacher shed light on a difficult topic.
17898,B1,education,3.000,3,3,3,,1,,This app will probably help you learn faster.
16950,B1,education,3.000,4,2,3,,1,,I’m learning English because I want to travel.
20972,B1,education,3.000,,,,,1,,The teacher asked us to write seven sentences.
4118,B1,education,3.000,3,3,3,,1,"meta about English skills, odd in corpus",The course focuses on practical English skills.
15476,B1,education,3.000,3,3,3,,1,near-dup didn't-learn cluster,We didn’t learn anything useful in class today.
11349,B1,education,3.000,,,,,1,,"The teacher, who is always kind, helps everyone."
12309,B1,education,3.000,3,3,3,,1,world capitals in school today — near-dup of 7865,We learned about world capitals in school today.
19209,B1,education,3.000,,,,,1,,The teacher asked us to create a funny sentence.
4505,B1,education,3.000,,,,,1,,The teacher encouraged autonomy in the classroom.
16551,B1,education,3.000,,,,,1,,The teacher asked us to arrange our desks neatly.
5550,B1,education,3.000,3,3,3,,1,near-dup of 5525,The trainer will instruct us on proper techniques.
18412,B1,education,3.000,3,3,3,,1,,Why don’t you challenge yourself with this puzzle?
16095,B1,education,3.000,3,3,3,,1,templated tomorrow-we'll cluster,"Tomorrow, we’ll learn about new technology in class."
20745,B1,education,3.000,,,,,1,,The teacher asked us to arrange the chairs in a circle.
17416,B1,education,3.000,,,,,0,,The teacher sat behind a big desk.
11448,B1,education,3.000,,,,,0,,The teacher called my name in class.
1603,B1,education,3.000,,,,,0,,The test checks your basic knowledge.
7655,B1,education,3.000,,,,,0,,The teacher checked my reading level.
12470,B1,education,3.000,,,,,0,,The teacher said my essay wasn’t bad.
7629,B1,education,3.000,3,3,3,,0,Acceptable,Switch your attention to this problem.
7961,B1,education,3.000,,,,,0,,The teacher will reject late homework.
11051,B1,education,3.000,,,,,0,,The teacher explained the rules to us.
11210,B1,education,3.000,,,,,0,,The teacher didn’t answer my question.
16217,B1,education,3.000,,,,,0,,The teacher went over the rules again.
2565,B1,education,3.000,3,3,3,,0,,I will outline my presentation tonight.
10465,B1,education,3.000,,,,,0,,The teenager is studying for her exams.
19139,B1,education,3.000,,,,,0,,The teacher loves helping her students.
12801,B1,education,3.000,,,,,0,,The teacher feels proud of her students.
14845,B1,education,3.000,3,3,3,,0,,"If you stay negative, you won’t succeed."
19439,B1,education,3.000,,,,,0,,The teacher left a message on the board.
7136,B1,education,3.000,,,,,0,,The teacher separated the noisy students.
9293,B1,education,3.000,,,,,0,,The teacher shows us new words every day.
17295,B1,education,3.000,3,3,3,,0,,"If you read her blog, you’ll learn a lot."
16738,B1,education,3.000,,,,,0,,The teacher marked my mistakes in red ink.
10119,B1,education,3.000,,,,,0,,The teacher asked me to read the text aloud.
15155,B1,education,3.000,,,,,0,,The teacher pointed out my spelling mistake.
19864,B1,education,3.000,,,,,0,,The teacher gave each student a report card.
20383,B1,education,3.000,,,,,0,,The teacher explained it from the beginning.
17198,B1,education,3.000,,,,,0,,The teacher made the lesson very interesting.
2962,B1,education,3.000,,,,,0,,The teacher handed out a sheet with questions.
5083,B1,education,3.000,,,,,0,,The teacher gave us a huge amount of homework.
7329,B1,education,3.000,,,,,0,,The teacher was angry about the mess in class.
11620,B1,education,3.000,,,,,0,,The test was so hard that I couldn’t finish it.
7092,B1,education,3.000,,,,,0,,The teacher asked us to work in separate groups.
9918,B1,education,3.000,,,,,0,,The teacher explained a difficult section today.
20204,B1,education,3.000,,,,,0,,The teacher said the next lesson would be online.
11011,B1,education,3.000,,,,,0,,The teacher warned us about dangerous experiments.
14699,B1,education,3.000,,,,,0,,The tech centre helps people learn about computers.
16969,B1,education,3.000,,,,,0,,The teacher told the students to stop making noise.
11907,B1,education,3.000,,,,,0,,The teacher gave us a warm welcome on the first day.
15979,B1,education,3.000,3,3,3,,0,,Why don’t you draw something for the school project?
9817,B1,education,3.000,,,,,0,,The teacher asked for a short break during the class.
19635,B1,education,3.000,,,,,0,,The teacher asked the student to answer the question.
13964,B1,education,3.000,,,,,0,,The teacher told us to put our phones away during class.
15287,B1,education,3.000,,,,,0,,The teacher laughed when the student made a funny comment.
8408,B1,education,3.100,4,3,4,17285,1,,I write stories as an amateur.
7654,B1,education,3.100,4,3,4,16763,1,,My skill level isn’t very high.
4421,B1,education,3.100,4,3,4,4388,1,plot cluster dup,The plot was easy to understand.
6574,B1,education,3.100,4,3,4,6527,1,,Sexuality is part of growing up.
20064,B1,education,3.100,4,3,4,20061,1,,Science is not easy for everyone.
6050,B1,education,3.100,4,3,4,6056,1,,I actually learned this in school.
7252,B1,education,3.100,4,3,4,7279,1,Near-dup 'printing' cluster; thin,Printing this book will take time.
8409,B1,education,3.100,4,3,4,8385,1,,She joined an amateur debate team.
6061,B1,education,3.100,4,3,4,6024,1,,She actually studies every evening.
17115,B1,education,3.100,4,3,4,12559,1,why did you choose [color] cluster,Why did you choose a pink notebook?
5095,B1,education,3.100,4,3,4,9872,1,,The story is about extreme survival.
5705,B1,education,3.100,4,3,4,5666,1,about homework near about money,The disagreement was about homework.
3073,B1,education,3.100,4,3,4,3093,1,Near-dup of 3093,Our school has a policy of inclusion.
8110,B1,education,3.100,4,3,4,11206,1,,She asked a random question in class.
2579,B1,education,3.100,4,3,4,2559,1,"Outline template cluster — keep 2, cut rest.",He outlined the border of the drawing.
9014,B1,education,3.100,4,3,4,8977,1,,She beats everyone in solving puzzles.
20069,B1,education,3.100,4,3,4,10183,1,favorite subject cluster dup,What is your favorite science subject?
585,B1,education,3.100,4,3,4,14776,1,,I’m proud to graduate from this school.
63,B1,education,3.100,4,3,4,53,1,Templated padding,"Nowadays, students use tablets in class."
2258,B1,education,3.100,3,4,4,20814,1,,I don’t understand such difficult words.
2782,B1,education,3.100,4,3,4,2758,1,concentration cluster near-dup,Concentration is essential for this job.
8016,B1,education,3.100,4,3,4,18200,1,,The school is in a distant part of town.
8099,B1,education,3.100,4,3,4,1345,1,,She studies skin diseases at university.
2778,B1,education,3.100,4,3,4,2758,1,concentration cluster near-dup (11 entries); keep best 3,Concentration helps me focus on my goals.
6961,B1,education,3.100,4,3,4,6937,1,childhood-is-a-time cluster near-dup,Childhood is a time to explore the world.
373,B1,education,3.100,4,3,4,362,1,Cluster over-rep; cut weaker member,Structural engineering is a difficult job.
2563,B1,education,3.100,4,3,4,2556,1,,She outlined the drawing with a black pen.
20293,B1,education,3.100,4,3,4,19503,1,tell-me-if-my-X-is-correct near-dup,Can you tell me if my homework is correct?
21001,B1,education,3.100,4,3,4,12490,1,,Helping the boy with homework is important.
21249,B1,education,3.100,4,3,4,13914,1,"What a... cluster, 3rd+ rep",What a wonderful idea to start a book club!
2775,B1,education,3.100,4,3,4,2758,1,concentration cluster near-dup,Concentration is important for good results.
10191,B1,education,3.100,4,3,4,15446,1,reported speech padding cluster — excess rep; low utility content,"He said, 'Geography is my favorite subject!'"
16866,B1,education,3.100,4,3,4,12269,1,,I’m saving money to pay for university fees.
19416,B1,education,3.100,4,3,4,19511,1,,I’m not sure how to solve this math problem.
2795,B1,education,3.100,4,3,4,2758,1,concentration cluster near-dup,Concentration is something I need to work on.
16656,B1,education,3.100,4,3,4,10900,1,near-dup of 10900 (requires hard work/patience),Being a scientist requires a lot of patience.
20307,B1,education,3.100,4,3,4,19511,1,,I’m not sure if this is the correct solution.
2566,B1,education,3.100,4,3,4,2559,1,Third outline instance — cut.,He outlined the shape of a house on the board.
10188,B1,education,3.100,4,3,4,17868,1,,Learning geography is important for travelers.
447,B1,education,3.100,4,3,4,420,1,,The pastor arranged a meeting for young people.
3586,B1,education,3.100,4,3,4,1407,1,,He studies transport engineering at university.
5001,B1,education,3.100,4,3,4,1345,1,,She studies manufacturing technology at college.
19205,B1,education,3.100,4,3,4,2654,1,,I need to practice writing a sentence every day.
19218,B1,education,3.100,4,3,4,12056,1,,I was surprised by the last sentence of the story.
9038,B1,education,3.200,3,3,4,,1,stilted; 'previously wrote' is unnatural framing,She previously wrote a book.
278,B1,education,3.200,3,3,4,,1,,I decided to discard my old diary.
8125,B1,education,3.200,3,3,4,,1,,She told a random story to the children.
16665,B1,education,3.200,4,2,4,,1,narrow academic context,Why did the scientist change his theory?
107,B1,education,3.200,3,3,4,,1,Stilted 'beneficial for' template,Reading books is beneficial for learning.
118,B1,education,3.200,3,3,4,,1,"generic truism, low conversational value",Teamwork is beneficial in school projects.
5332,B1,education,3.200,3,3,4,,1,,There was a surge in new students this year.
11253,B1,education,3.200,3,3,4,,1,,Let’s make sure we know a lot before the trip.
21000,B1,education,3.200,3,3,4,,1,ambiguous passive; awkward phrasing,The boy was seen climbing the tree by the teacher.
130,B1,education,3.200,3,3,4,,1,Stilted 'beneficial for' template,Reading newspapers is beneficial for staying informed.
3425,B1,education,3.200,3,3,4,,0,simple but fine,We are interested in history.
1653,B1,education,3.200,3,3,4,,0,Acceptable,She writes indoors at her table.
9072,B1,education,3.200,3,3,4,,0,,I've forgotten my homework before.
302,B1,education,3.200,3,3,4,,0,,Discard any irrelevant information.
2760,B1,education,3.200,3,3,4,,0,,I can’t work without concentration.
10734,B1,education,3.200,3,3,4,,0,,I’ve just finished my homework now.
2978,B1,education,3.200,3,3,4,,0,Acceptable,She wrote a letter on a single sheet.
11953,B1,education,3.200,3,3,4,,0,,Don’t be a lazy player; practice every day!
12131,B1,education,3.200,3,3,4,,0,,"If I win the competition, I’ll be so excited!"
19401,B1,education,3.200,3,3,4,,0,Acceptable,She wasn’t sure about the answer to the question.
10482,B1,education,3.200,3,3,4,,0,,I think the teenager needs help with his homework.
20071,B1,education,3.200,3,3,4,,0,,"If you study science, you can solve many problems."
16863,B1,education,3.200,3,3,4,,0,,"If I study hard, I will get into a good university."
4686,B1,education,3.200,3,3,4,,0,keep; solo; 'insufficient' vocab,The explanation was insufficient to understand the topic.
3741,B1,education,3.300,4,3,5,3736,1,Fourth 'tag' sentence; cluster over-rep,Tag the important pages in this book.
18435,B1,education,3.300,4,4,3,15535,1,,"I forgot my homework yesterday, didn’t I?"
15628,B1,education,3.300,4,3,5,10263,1,,She told me she felt hungry after the exam.
4761,B1,education,3.400,3,4,3,,1,,I need to reach my teacher for help.
6530,B1,education,3.400,4,3,3,,1,"Sensitive topic, lower translatability for some cultures.",He learned about sexuality in school.
4369,B1,education,3.400,4,3,3,,1,low translatability; 'tie this concept to the topic' is English idiom-heavy,Can you tie this concept to the topic?
17503,B1,education,3.400,4,3,3,,1,,I’m taking an online survey for my project.
19212,B1,education,3.400,4,3,3,,1,,Let’s make a sentence using the word ‘happy’.
5372,B1,education,3.400,4,3,3,,1,,I’m learning about electrical safety at school.
12014,B1,education,3.400,4,3,3,,0,,I can’t believe I aced that exam!
6556,B1,education,3.400,4,3,3,,0,,The class discussed sexuality openly.
6540,B1,education,3.400,4,3,3,,0,,They are learning about sexuality this week.
678,B1,education,3.400,4,3,3,,0,,He wrote the following words in his notebook.
21070,B1,education,3.400,4,3,3,,0,"classroom instruction, useful",Draw a line under your answer to show it’s final.
21472,B1,education,3.400,4,3,3,,0,,"If you believe in your dreams, they might come true."
3177,B1,education,3.500,4,4,4,3184,1,,I suspect the test will be hard.
7991,B1,education,3.500,4,4,4,18200,1,,The school rejected his request.
7231,B1,education,3.500,4,4,4,7205,1,,I use my tablet to learn English.
5600,B1,education,3.500,4,4,4,5559,1,,I suddenly understood the problem.
16860,B1,education,3.500,4,4,4,574,1,,I can’t wait to finish university!
7080,B1,education,3.500,4,4,4,6788,1,,I hope to improve my cooking skills.
7086,B1,education,3.500,4,4,4,7037,1,,I want to increase my reading speed.
8376,B1,education,3.500,4,4,4,8400,1,,I'm just starting out in this field.
430,B1,education,3.500,4,4,4,412,1,,The pastor teaches us about kindness.
2695,B1,education,3.500,4,4,4,2666,1,,I practise writing essays for school.
12288,B1,education,3.500,4,4,4,6300,1,,I’m too shy to ask for help in class.
609,B1,education,3.500,4,4,4,579,1,,I want to graduate and help my family.
2590,B1,education,3.500,4,4,4,2581,1,outline-cluster near-dup,Can you outline the rules of the game?
6979,B1,education,3.500,4,4,4,6956,1,,I learned to swim during my childhood.
17566,B1,education,3.500,4,4,4,10275,1,near-dup 'tell me when/what' cluster,Tell me when you finish your homework.
19540,B1,education,3.500,4,4,4,10875,1,near-dup 'tell me about your X' cluster,Tell me about your college experience.
13288,B1,education,3.500,4,4,4,13278,1,,The second rule is to always be polite.
13834,B1,education,3.500,4,4,4,9805,1,near-dup: machine broke down,The machine broke down during the test.
59,B1,education,3.500,4,4,4,101,1,Near-dup of 101,"Nowadays, learning English is important."
5756,B1,education,3.500,4,4,4,13456,1,Generic near-dup,Please follow the instructions provided.
7842,B1,education,3.500,4,4,4,7819,1,,She earns credibility with her research.
7851,B1,education,3.500,4,4,4,7810,1,,She earns a degree after years of study.
20865,B1,education,3.500,4,4,4,15383,1,,I’ll help you when I finish my homework.
683,B1,education,3.500,4,4,4,12846,1,,I’m following my dream to become a doctor.
17557,B1,education,3.500,4,4,4,17544,1,near-dup of 17544 (clock in location has property),The clock in the classroom is always slow.
17603,B1,education,3.500,4,4,4,11393,1,,I learned a lot from my teacher this year.
20194,B1,education,3.500,4,4,4,17189,1,,The lesson was very interesting yesterday.
2133,B1,education,3.500,4,4,4,18200,1,,The school is working to minimize bullying.
4221,B1,education,3.500,4,4,4,4205,1,near-dup biography description cluster,The biography is written in simple English.
7490,B1,education,3.500,4,4,4,7448,1,Near-dup of equivalent cluster; third rep.,His knowledge is equivalent to a teacher’s.
14803,B1,education,3.500,4,4,4,1487,1,,I’m not sure if this fact is true or false.
15573,B1,education,3.500,4,4,4,13227,1,,I hope to finish this course by next month.
1679,B1,education,3.500,4,4,4,13405,1,,The school holds events indoors if it rains.
11616,B1,education,3.500,5,3,4,9544,1,,Learning English can be very hard sometimes.
13885,B1,education,3.500,5,3,4,15890,1,,She asked if I could draw a picture for her.
18263,B1,education,3.500,4,4,4,15675,1,,I’m learning how to grill chicken perfectly.
20082,B1,education,3.500,4,4,4,20286,1,,I have been reading a science book all week.
20594,B1,education,3.500,4,4,4,19446,1,near-dup 'have you read' cluster,Have you read the text about climate change?
9736,B1,education,3.500,4,4,4,14218,1,,I was reading a book all afternoon yesterday.
15929,B1,education,3.500,4,4,4,17365,1,,"If I fail the third test, I’ll be very upset."
20303,B1,education,3.500,4,4,4,13454,1,,I need to check if my calculation is correct.
15444,B1,education,3.500,4,4,4,12930,1,,I’m learning how to use a professional camera.
9605,B1,education,3.500,4,4,4,14761,1,,I’m thinking of buying a laptop for my studies.
9911,B1,education,3.500,4,4,4,18647,1,,I couldn’t understand that section of the lecture.
3487,B1,education,3.500,4,4,4,3483,1,,The selection of topics for the essay was difficult.
17277,B1,education,3.500,4,4,4,9833,1,,I can’t believe you read that entire book in one day!
9382,B1,education,3.500,4,4,4,12056,1,,I was surprised by how expensive the school fees were.
19225,B1,education,3.500,4,4,4,11586,1,near-dup app helps cluster; verbose,The app helps me check if my sentence is grammatically correct.
76,B1,education,3.600,4,3,4,,1,,Kids learn coding nowadays.
8277,B1,education,3.600,4,3,4,,1,excess in cluster,The map has a lot of details.
1587,B1,education,3.600,4,3,4,,1,Somewhat redundant with other math entries.,He only knows basic math skills.
3635,B1,education,3.600,4,3,4,,1,excess in cluster,The mayor wants to build a library.
5691,B1,education,3.600,4,3,4,,1,,There was a disagreement at school.
4461,B1,education,3.600,4,3,4,,1,templated tournament cluster,The tournament is for young players.
2153,B1,education,3.600,4,3,4,,1,near-dup 'He showed me' cluster — niche vocab (harvest potatoes),He showed me how to harvest potatoes.
1373,B1,education,3.600,4,3,4,,1,Narrow academic context.,He is studying the region's geography.
4564,B1,education,3.600,4,3,4,,1,cocktail template cluster,The cocktail recipe is easy to follow.
19941,B1,education,3.600,4,3,4,,1,,I need to add a paragraph to my essay.
1731,B1,education,3.600,4,3,4,,1,,There is little doubt about his talent.
7276,B1,education,3.600,4,3,4,,1,"Narrow topic, low general utility.",He is learning about printing technology.
10183,B1,education,3.600,4,3,4,,1,narrow subject domain,What is your favorite topic in geography?
13344,B1,education,3.600,4,3,4,,1,near-dup reported speech cluster — excess padding,He said learning coding was easy for him.
685,B1,education,3.600,4,3,4,,1,'following' cluster trim,The following chapter is very interesting.
10158,B1,education,3.600,4,3,4,,1,,I need one more book to finish my project.
4128,B1,education,3.600,4,3,4,,1,generic filler,The training was practical and interesting.
13700,B1,education,3.600,4,3,4,,1,templated west cluster,"The west side has better schools, they say."
13800,B1,education,3.600,4,3,4,,1,niche; 'real example of this app' feels templated/meta,Can you show me a real example of this app?
2408,B1,education,3.600,4,3,4,,1,children cluster pruning,The children walked alongside their teacher.
18848,B1,education,3.600,4,3,4,,1,,I wish I had more interest in studying math.
15520,B1,education,3.600,4,3,4,,1,,I wish I had a dictionary when I was younger.
9623,B1,education,3.600,4,3,4,,1,,There are over a thousand students in my school.
16172,B1,education,3.600,4,3,4,,1,low utility; meta/instructional; odd in general corpus,"He said, 'Repeat after me if you want to learn.'"
10192,B1,education,3.600,4,3,4,,1,"near-dup Geography cluster, passive construction forced",Geography was taught by a great teacher last year.
10195,B1,education,3.600,4,3,4,,1,near-dup Geography cluster,"Geography, which studies the Earth, is fascinating."
17789,B1,education,3.600,4,3,4,,1,near-dup writer cluster,The writer who visited our school was very inspiring.
1407,B1,education,3.600,4,3,4,,0,,He studies coastal geography.
10182,B1,education,3.600,4,3,4,,0,,Do you like geography lessons?
8994,B1,education,3.600,4,3,4,,0,,I beat him in the spelling test.
11592,B1,education,3.600,4,3,4,,0,classroom language,Can you answer the question quickly?
11865,B1,education,3.600,4,3,4,,0,Good animal vocabulary,Sheep can live in very cold weather.
7667,B1,education,3.600,4,3,4,,0,,She is studying at an advanced level.
14267,B1,education,3.600,4,3,4,,0,,Morning classes are always so tiring.
18158,B1,education,3.600,4,3,4,,0,,There are so many books on the shelf!
18795,B1,education,3.600,4,3,4,,0,,He’s terrible at spelling long words.
20080,B1,education,3.600,4,3,4,,0,,Many inventions are based on science.
9857,B1,education,3.600,4,3,4,,0,polite imperative,"Begin with the first question, please."
19073,B1,education,3.600,4,3,4,,0,,Have you swum in a competition before?
4495,B1,education,3.600,4,3,4,,0,best definition in autonomy cluster; keep 2,Autonomy means making your own choices.
13989,B1,education,3.600,4,3,4,,0,,I learned about this country in school.
2973,B1,education,3.600,4,3,4,,0,,I tore a sheet from my book by accident.
9571,B1,education,3.600,4,3,4,,0,,Do you know all the answers to this quiz?
15519,B1,education,3.600,4,3,4,,0,,The heavy red dictionary is on the shelf.
17948,B1,education,3.600,4,3,4,,0,,My friend works in a school north of here.
19647,B1,education,3.600,4,3,4,,0,distinct; useful student context,Being a student in a new city is exciting.
1558,B1,education,3.600,4,3,4,,0,reflexive pronoun example,Ben surprised himself with his good grades.
8552,B1,education,3.600,4,3,4,,0,School context; keep,Our discussions in class are always varied.
10512,B1,education,3.600,4,3,4,,0,,Measuring in metres is easier than in feet.
18350,B1,education,3.600,4,3,4,,0,practical educational phrase,Enroll in this course before it’s too late!
3093,B1,education,3.600,4,3,4,,0,Keep one 'inclusion' rep,Our teacher explained the idea of inclusion.
9762,B1,education,3.600,4,3,4,,0,natural sentence with gerund subject,Guessing the right answer won her the prize.
18316,B1,education,3.600,4,3,4,,0,,Have you heard any news about the new school?
4145,B1,education,3.600,4,3,4,,0,,She became a historian after studying history.
12069,B1,education,3.600,4,3,4,,0,,Let’s see who can solve this puzzle the fastest.
1624,B1,education,3.600,4,3,4,,0,,I’m still learning the basic concepts of science.
15509,B1,education,3.600,4,3,4,,0,,He doesn’t know how to use a dictionary properly.
19663,B1,education,3.600,4,3,4,,0,,Do you know how to type without looking at the keys?
2446,B1,education,3.600,4,3,4,,0,,I learned a lot working alongside experienced teachers.
10204,B1,education,3.600,4,3,4,,0,by + gerund structure,"By studying geography, we learn about natural disasters."
14416,B1,education,3.600,4,3,4,,0,natural,The magazine article about technology was very interesting.
972,B1,education,3.700,4,4,5,1000,1,,She is fully ready for the test.
5271,B1,education,3.700,5,3,5,14638,1,,My favourite teacher is very kind.
13541,B1,education,3.700,4,4,5,9554,1,,"If you study, you’ll improve a lot."
6308,B1,education,3.700,5,3,5,6317,1,,My crush helped me with my homework.
11038,B1,education,3.700,5,3,5,17223,1,,Joining this group was a great idea.
20192,B1,education,3.700,5,3,5,2899,1,,She doesn’t like her history lesson.
7222,B1,education,3.700,4,4,5,7205,1,,I use my tablet to take notes in class.
7243,B1,education,3.700,4,4,5,7259,1,,She is printing her homework right now.
17606,B1,education,3.700,4,4,5,10551,1,,"If you study a lot, you’ll pass the exam."
18692,B1,education,3.700,4,4,5,10551,1,,"If you study a lot, you’ll pass the test."
20522,B1,education,3.700,4,4,5,9554,1,,"If you study hard, you can pass the exam."
16856,B1,education,3.700,5,3,5,2899,1,,She doesn’t like her university very much.
19101,B1,education,3.700,4,4,5,11655,1,,"If you try hard, you can achieve your goals."
19221,B1,education,3.700,5,3,5,10263,1,,She told me that the sentence was incorrect.
16869,B1,education,3.700,5,3,5,10263,1,,She told me she loves her university friends.
14117,B1,education,3.700,4,4,5,9554,1,,"If you study hard, you’ll master this subject."
8896,B1,education,3.700,4,4,5,8880,1,,She persuaded the children to clean their room.
11090,B1,education,3.700,4,4,5,9554,1,,"If you study hard, your grades will get better."
15960,B1,education,3.700,4,4,5,9554,1,,"If you study hard, you’ll be ready for the test."
5360,B1,education,3.700,5,3,5,5001,1,,She studies electrical engineering at university.
13786,B1,education,3.700,4,4,5,11655,1,,"If you try harder, you could win the competition."
20623,B1,education,3.700,4,4,5,16385,1,,I asked my father if he could drive me to school.
5511,B1,education,3.700,4,4,5,5540,1,near-dup of 5540; same structure,The coach will instruct the players before the game.
8422,B1,education,3.800,4,3,5,,0,,She learned to install shelves on the wall.
7693,B1,education,3.800,4,4,3,,0,,I want to take my cooking to the next level.
19645,B1,education,3.800,4,3,5,,0,Education vocabulary,A good student always listens to the teacher.
4366,B1,education,3.800,4,4,3,,0,,Let's connect this problem to what we're talking about.
19133,B1,education,3.900,5,4,4,17028,1,,I have always loved reading books.
1264,B1,education,3.900,5,4,4,1242,1,,I think you’ll do better next time.
12638,B1,education,3.900,5,4,4,12187,1,near-dup 'have you ever been' cluster,Have you ever been to a summer camp?
21123,B1,education,3.900,5,4,4,2331,1,,I’m trying to get better at English.
15025,B1,education,3.900,5,4,4,16590,1,,I stayed up late last night studying.
17705,B1,education,3.900,5,4,4,17708,1,Near-dup of conditional 'once' pattern,"Once you learn coding, it gets easier."
17387,B1,education,3.900,5,4,4,16989,1,did-you-finish near-dup,Did you finish your homework last week?
6149,B1,education,3.900,5,4,4,2009,1,,I read a book about predators in the wild.
7893,B1,education,3.900,5,4,4,2009,1,,I read a book about surviving an earthquake.
14115,B1,education,3.900,5,4,4,11702,1,,"I’m not good at this subject, unfortunately."
4829,B1,education,3.900,5,4,4,4800,1,,I picked up some useful tips from the workshop.
18218,B1,education,3.900,5,4,4,9709,1,,The shop opposite the school sells cheap snacks.
8909,B1,education,3.900,5,4,4,8894,1,,I persuaded my friend to share his notes with me.
19644,B1,education,3.900,5,4,4,19629,1,,The student will travel abroad for a summer course.
16992,B1,education,3.900,5,4,4,13560,1,,"She speaks English well; however, she struggles with writing."
20060,B1,education,4.000,4,4,4,,1,,I love studying science at school.
4949,B1,education,4.000,4,4,4,,1,class cluster pruning,The class united to finish the project.
6302,B1,education,4.000,5,3,4,,1,,I wrote my crush’s name in my notebook.
6619,B1,education,4.000,4,4,4,,1,absorbed; translation may be stiff,The game absorbed the children for hours.
15959,B1,education,4.000,4,4,4,,1,,This app is perfect for learning English.
20287,B1,education,4.000,4,4,4,,1,child cluster pruning,The child who is reading looks very focused.
13018,B1,education,4.000,4,4,4,,1,,This app is the best for learning new languages.
4082,B1,education,4.000,4,4,4,,1,,This book is very practical for learning English.
4092,B1,education,4.000,4,4,4,,1,,This app is really useful for learning new words.
4122,B1,education,4.000,4,4,4,,1,book cluster pruning,The book provides practical examples for learning.
21259,B1,education,4.000,4,4,4,,1,,This app has some wonderful features for learning.
8559,B1,education,4.000,4,4,4,,1,class cluster pruning; generic,The class has students with many different interests.
13179,B1,education,4.000,4,4,4,,1,,This app is useful for learning English and also for practicing math.
2833,B1,education,4.000,4,4,4,,0,,Do they do well in school?
9074,B1,education,4.000,4,4,4,,0,,We used to study together.
7426,B1,education,4.000,4,4,4,,0,Good intent/purpose vocabulary.,Her intent is to study abroad.
8280,B1,education,4.000,4,4,4,,0,keep,The map shows all the streets.
569,B1,education,4.000,4,4,4,,0,,I hope to graduate with honors.
17347,B1,education,4.000,4,4,4,,0,imperative natural,Watch how I solve this problem.
581,B1,education,4.000,4,4,4,,0,solid,We all hope to graduate on time.
7549,B1,education,4.000,4,4,4,,0,,This app helps me learn English.
1722,B1,education,4.000,4,4,4,,0,,I have little interest in sports.
4400,B1,education,4.000,4,4,4,,0,,They discussed the plot in class.
6654,B1,education,4.000,4,4,4,,0,Distinct positive angle; keep.,Hunting teaches you about nature.
7037,B1,education,4.000,4,4,4,,0,,I want to increase my vocabulary.
7793,B1,education,4.000,4,4,4,,0,keep - mode beginners rep 1,This mode is great for beginners.
