id,level,domain,score,naturalness,utility,translatability,suspected_dup_of,llm_cut,reason,en_text
6796,B1,everyday,5.000,5,5,5,,0,,I need to find my glasses.
8004,B1,everyday,5.000,5,5,5,,0,,I refuse to waste my time.
11890,B1,everyday,5.000,5,5,5,,0,,Do you mind if I sit here?
16365,B1,everyday,5.000,5,5,5,,0,keep,Where is your brother now?
1486,B1,everyday,5.000,5,5,5,,0,,He doubts everything I say.
5391,B1,everyday,5.000,5,5,5,,0,"natural, practical product info",This toy runs on batteries.
6266,B1,everyday,5.000,5,5,5,,0,,The coat looks good on you.
7214,B1,everyday,5.000,5,5,5,,0,,I need to update my tablet.
9185,B1,everyday,5.000,5,5,5,,0,,He doesn’t like spicy food.
19608,B1,everyday,5.000,5,5,5,,0,keep,Why did she leave so early?
20446,B1,everyday,5.000,5,5,5,,0,Classic high-frequency question.,How does this machine work?
21009,B1,everyday,5.000,5,5,5,,0,,I am at the park right now.
105,B1,everyday,5.000,5,5,5,,0,essential health phrase,Exercise helps you stay fit.
1727,B1,everyday,5.000,5,5,5,,0,,She told me a little secret.
6225,B1,everyday,5.000,5,5,5,,0,keep,Where did you buy that coat?
6785,B1,everyday,5.000,5,5,5,,0,need to find a new house — essential,We need to find a new house.
6793,B1,everyday,5.000,5,5,5,,0,,He couldn’t find his wallet.
7327,B1,everyday,5.000,5,5,5,,0,idiomatic; high utility,The garage is always a mess.
7583,B1,everyday,5.000,5,5,5,,0,,The app is not working well.
9955,B1,everyday,5.000,5,5,5,,0,,I cook dinner every evening.
10211,B1,everyday,5.000,5,5,5,,0,keep,Where did you put the juice?
10432,B1,everyday,5.000,5,5,5,,0,,No way! That’s unbelievable!
11753,B1,everyday,5.000,5,5,5,,0,,"I hope so, but I’m not sure."
12418,B1,everyday,5.000,5,5,5,,0,,I prefer a shower to a bath.
12785,B1,everyday,5.000,5,5,5,,0,,She doesn’t feel well today.
14403,B1,everyday,5.000,5,5,5,,0,,He told me he would be late.
17135,B1,everyday,5.000,5,5,5,,0,keep,Who is standing next to you?
19425,B1,everyday,5.000,5,5,5,,0,keep,What does this message mean?
675,B1,everyday,5.000,5,5,5,,0,most natural and versatile,"The following day, it rained."
1075,B1,everyday,5.000,5,5,5,,0,Phrasal verb 'pick up'; everyday,Please pick up your toys now.
1553,B1,everyday,5.000,5,5,5,,0,,He told himself to stay calm.
1634,B1,everyday,5.000,5,5,5,,0,,I stay indoors when it rains.
2854,B1,everyday,5.000,5,5,5,,0,,He does everything with care.
3260,B1,everyday,5.000,5,5,5,,0,,I don’t drive if I feel sick.
7181,B1,everyday,5.000,5,5,5,,0,,I had a problem at the hotel.
10362,B1,everyday,5.000,5,5,5,,0,,I want to paint my room blue.
11449,B1,everyday,5.000,5,5,5,,0,,I will never forget her name.
13519,B1,everyday,5.000,5,5,5,,0,,I don’t know what to do next.
15030,B1,everyday,5.000,5,5,5,,0,,"They were late, weren’t they?"
16300,B1,everyday,5.000,5,5,5,,0,,I remember being a shy child.
18686,B1,everyday,5.000,5,5,5,,0,"Natural, distinct from other how-much questions.",How much longer will we wait?
20910,B1,everyday,5.000,5,5,5,,0,keep,When will you come back home?
21277,B1,everyday,5.000,5,5,5,,0,"natural, emotional resonance",This song reminds me of home.
21342,B1,everyday,5.000,5,5,5,,0,keep — distinct idiom from 21337,"Goodbye, let’s keep in touch!"
5098,B1,everyday,5.000,5,5,5,,0,,I can’t find my keys anywhere.
5573,B1,everyday,5.000,5,5,5,,0,,She suddenly changed her mind.
6263,B1,everyday,5.000,5,5,5,,0,,I saw a nice coat in the shop.
6816,B1,everyday,5.000,5,5,5,,0,"very natural, high frequency",Can you find a moment to talk?
7577,B1,everyday,5.000,5,5,5,,0,,The app updates automatically.
9063,B1,everyday,5.000,5,5,5,,0,,She used to live in a village.
9577,B1,everyday,5.000,5,5,5,,0,keep,Why did you buy all this food?
9716,B1,everyday,5.000,5,5,5,,0,,I’m focusing on my health now.
10096,B1,everyday,5.000,5,5,5,,0,,I would hate to lose my phone.
10163,B1,everyday,5.000,5,5,5,,0,natural shopping phrase,This is the one I want to buy.
10427,B1,everyday,5.000,5,5,5,,0,,There’s no reason to be upset.
10443,B1,everyday,5.000,5,5,5,,0,,She forgot her password again.
10519,B1,everyday,5.000,5,5,5,,0,,She said she would come later.
10532,B1,everyday,5.000,5,5,5,,0,,"Later, I realized I was wrong."
13966,B1,everyday,5.000,5,5,5,,0,,"She said, ‘Go away, I’m busy!’"
15663,B1,everyday,5.000,5,5,5,,0,,I want to live a healthy life.
20003,B1,everyday,5.000,5,5,5,,0,keep,Why can’t you be more patient?
20640,B1,everyday,5.000,5,5,5,,0,,He didn’t even try to help us.
2837,B1,everyday,5.000,5,5,5,,0,,Do you often visit your family?
5584,B1,everyday,5.000,5,5,5,,0,"barked loudly, natural",The dog suddenly barked loudly.
5795,B1,everyday,5.000,5,5,5,,0,,She’s talking on the phone now.
5810,B1,everyday,5.000,5,5,5,,0,Practical conversational phrase,Now is not a good time to talk.
7186,B1,everyday,5.000,5,5,5,,0,,I enjoyed my stay at the hotel.
10415,B1,everyday,5.000,5,5,5,,0,,I have no idea what to do next.
10523,B1,everyday,5.000,5,5,5,,0,,He arrived later than expected.
11297,B1,everyday,5.000,5,5,5,,0,,She asked if I wanted some tea.
11516,B1,everyday,5.000,5,5,5,,0,"natural, common clothing complaint",This dress is too small for me.
11775,B1,everyday,5.000,5,5,5,,0,,I gave each child a small gift.
12810,B1,everyday,5.000,5,5,5,,0,"Classic contrast, high utility.","He isn’t rich, but he is happy."
14402,B1,everyday,5.000,5,5,5,,0,,"She said, 'I’m sorry I’m late.'"
14760,B1,everyday,5.000,5,5,5,,0,"natural, family photo context",This is a picture of my family.
15029,B1,everyday,5.000,5,5,5,,0,,I hate being late for anything!
15605,B1,everyday,5.000,5,5,5,,0,,She told me to come on Tuesday.
19605,B1,everyday,5.000,5,5,5,,0,"Extremely common scenario, high utility.",He left his phone on the table.
20900,B1,everyday,5.000,5,5,5,,0,,"She said, 'Come visit me soon!'"
70,B1,everyday,5.000,5,5,5,,0,keep,We watch movies online nowadays.
1497,B1,everyday,5.000,5,5,5,,0,,I doubt this is the best choice.
1551,B1,everyday,5.000,5,5,5,,0,,He enjoyed himself at the party.
2336,B1,everyday,5.000,5,5,5,,0,,She manages her money very well.
2825,B1,everyday,5.000,5,5,5,,0,,He doesn't do his work properly.
3406,B1,everyday,5.000,5,5,5,,0,,She took a loan to buy a laptop.
3409,B1,everyday,5.000,5,5,5,,0,"Practical, high-utility financial vocabulary.",His loan was approved last week.
6818,B1,everyday,5.000,5,5,5,,0,,I couldn’t find the right words.
8986,B1,everyday,5.000,5,5,5,,0,,They beat us in the final match.
9681,B1,everyday,5.000,5,5,5,,0,,He will do anything to help you.
12387,B1,everyday,5.000,5,5,5,,0,,I think I will take a break now.
13151,B1,everyday,5.000,5,5,5,,0,,I told my son to clean his room.
16241,B1,everyday,5.000,5,5,5,,0,keep,Who else is coming to the party?
16834,B1,everyday,5.000,5,5,5,,0,,I forgot to send the invitation.
17485,B1,everyday,5.000,5,5,5,,0,,I often shop online for clothes.
17572,B1,everyday,5.000,5,5,5,,0,keep,When did you buy this new phone?
17882,B1,everyday,5.000,5,5,5,,0,,He’s probably at home right now.
19990,B1,everyday,5.000,5,5,5,,0,,They might be at home right now.
20172,B1,everyday,5.000,5,5,5,,0,,There’s a problem with my phone.
20805,B1,everyday,5.000,5,5,5,,0,,"She said, 'I can’t find my key!'"
466,B1,everyday,5.000,5,5,5,,0,natural safety/concern expression anchor,Are you all right after the fall?
738,B1,everyday,5.000,5,5,5,,0,,I promise to cook dinner tonight.
842,B1,everyday,5.000,5,5,5,,0,,They don’t drink coffee at night.
4705,B1,everyday,5.000,5,5,5,,0,,She helps her mom in the kitchen.
8625,B1,everyday,5.000,5,5,5,,0,,I feel positive about the future.
9952,B1,everyday,5.000,5,5,5,,0,,"He said, ‘Meet me here at 5 p.m.’"
10575,B1,everyday,5.000,5,5,5,,0,keep,Why are you feeling so sad today?
11062,B1,everyday,5.000,5,5,5,,0,,Let us know if you need any help.
11477,B1,everyday,5.000,5,5,5,,0,,She told me she’s free on Friday.
11636,B1,everyday,5.000,5,5,5,,0,,That was a hard decision to make!
12403,B1,everyday,5.000,5,5,5,,0,,She is taking a shower right now.
12469,B1,everyday,5.000,5,5,5,,0,Common idiomatic expression,A bad habit can be hard to break.
12687,B1,everyday,5.000,5,5,5,,0,,I have been sick since last week.
12696,B1,everyday,5.000,5,5,5,,0,,Having a pet can be a lot of fun.
12790,B1,everyday,5.000,5,5,5,,0,,I felt sad when I heard the news.
14157,B1,everyday,5.000,5,5,5,,0,,She isn’t as tall as her brother.
14713,B1,everyday,5.000,5,5,5,,0,,I haven’t left the house all day.
15357,B1,everyday,5.000,5,5,5,,0,,"I’m not angry, just disappointed."
15873,B1,everyday,5.000,5,5,5,,0,,It doesn’t cost much to eat here.
16001,B1,everyday,5.000,5,5,5,,0,,"She said she’s fine, don’t worry."
16470,B1,everyday,5.000,5,5,5,,0,keep,What are you doing this Thursday?
17392,B1,everyday,5.000,5,5,5,,0,keep,What do you plan to do next week?
18530,B1,everyday,5.000,5,5,5,,0,keep,Where do you usually go shopping?
18645,B1,everyday,5.000,5,5,5,,0,"As...as comparison, classic.",He is not as tall as his brother.
18814,B1,everyday,5.000,5,5,5,,0,practical connector phrase 'as a result',"As a result, we missed the train."
19396,B1,everyday,5.000,5,5,5,,0,ubiquitous confirmation phrase anchor,Are you sure about this decision?
19475,B1,everyday,5.000,5,5,5,,0,,Do you listen to music every day?
20337,B1,everyday,5.000,5,5,5,,0,,I didn’t expect to meet you here!
20356,B1,everyday,5.000,5,5,5,,0,High-utility compliment/comparison structure,People like her are hard to find.
20360,B1,everyday,5.000,5,5,5,,0,,He acts like he knows everything.
21464,B1,everyday,5.000,5,5,5,,0,,She doesn’t believe what he said.
480,B1,everyday,5.000,5,5,5,,0,,"She’s all right, just a bit tired."
1550,B1,everyday,5.000,5,5,5,,0,,He blamed himself for the mistake.
1565,B1,everyday,5.000,5,5,5,,0,,He convinced himself to try again.
3158,B1,everyday,5.000,5,5,5,,0,,I recognized her name immediately.
3407,B1,everyday,5.000,5,5,5,,0,,The bank offers loans to students.
3431,B1,everyday,5.000,5,5,5,,0,,I’m interested in trying new food.
5100,B1,everyday,5.000,5,5,5,,0,,I don’t want to go anywhere today.
7376,B1,everyday,5.000,5,5,5,,0,,I want an adventure far from home.
9206,B1,everyday,5.000,5,5,5,,0,,He should take care of his health.
9557,B1,everyday,5.000,5,5,5,,0,,It’s hard for me to wake up early.
10216,B1,everyday,5.000,5,5,5,,0,,I’ll have juice instead of coffee.
11024,B1,everyday,5.000,5,5,5,,0,Social invitation; high utility,Please join us for dinner tonight.
12185,B1,everyday,5.000,5,5,5,,0,,I’m glad you joined us for dinner.
12233,B1,everyday,5.000,5,5,5,,0,,I usually go to bed at 11 o'clock.
13333,B1,everyday,5.000,5,5,5,,0,,I wish life were always this easy!
13591,B1,everyday,5.000,5,5,5,,0,,Can you tell me about your family?
14323,B1,everyday,5.000,5,5,5,,0,,I’m feeling a little better today.
14473,B1,everyday,5.000,5,5,5,,0,keep,Who can help me with this problem?
15354,B1,everyday,5.000,5,5,5,,0,,Don’t get angry over small things.
15387,B1,everyday,5.000,5,5,5,,0,,I was cooking when the phone rang.
15888,B1,everyday,5.000,5,5,5,,0,"Very practical, common phrase.",How much will it cost to fix this?
17554,B1,everyday,5.000,5,5,5,,0,,The clock says it’s already 3 p.m.
17991,B1,everyday,5.000,5,5,5,,0,,He broke a glass dish by accident.
18038,B1,everyday,5.000,5,5,5,,0,Classic everyday scenario.,He lost his wallet at the airport.
18612,B1,everyday,5.000,5,5,5,,0,,My cat has been sick for two days.
18807,B1,everyday,5.000,5,5,5,,0,,The result wasn’t what I expected.
19748,B1,everyday,5.000,5,5,5,,0,,He didn’t take the news very well.
19988,B1,everyday,5.000,5,5,5,,0,,He used to be very shy as a child.
20883,B1,everyday,5.000,5,5,5,,0,,She visits her doctor every month.
21124,B1,everyday,5.000,5,5,5,,0,,Let’s get some coffee after class.
21386,B1,everyday,5.000,5,5,5,,0,,I booked a hotel for our vacation.
1138,B1,everyday,5.000,5,5,5,,0,,My phone went dead during the call.
1524,B1,everyday,5.000,5,5,5,,0,,I have no doubt that you are right.
1561,B1,everyday,5.000,5,5,5,,0,,He forced himself to wake up early.
1690,B1,everyday,5.000,5,5,5,,0,have little time to finish — essential urgency,We have little time to finish this.
1702,B1,everyday,5.000,5,5,5,,0,,She is a little shy with strangers.
1730,B1,everyday,5.000,5,5,5,,0,,I’m a little surprised by the news.
2339,B1,everyday,5.000,5,5,5,,0,,I’m saving money for a big holiday.
7003,B1,everyday,5.000,5,5,5,,0,,I didn’t notice the error at first.
7130,B1,everyday,5.000,5,5,5,,0,,They were separated during the war.
7234,B1,everyday,5.000,5,5,5,,0,,I saved all my photos on my tablet.
8015,B1,everyday,5.000,5,5,5,,0,,She seems distant when she’s upset.
8031,B1,everyday,5.000,5,5,5,,0,,He grew distant after the argument.
10409,B1,everyday,5.000,5,5,5,,0,"keep — idiomatic, high utility",We were close to missing the train.
10711,B1,everyday,5.000,5,5,5,,0,'Other than' expression; practical,"Other than coffee, do you have tea?"
11607,B1,everyday,5.000,5,5,5,,0,"ran after ball, essential",The dog ran quickly after the ball.
11798,B1,everyday,5.000,5,5,5,,0,,"Thanks, but I can manage on my own."
12525,B1,everyday,5.000,5,5,5,,0,,I made a delicious soup for dinner.
12701,B1,everyday,5.000,5,5,5,,0,,I wish I could have more free time.
12710,B1,everyday,5.000,5,5,5,,0,keep,Where can I find today’s newspaper?
12783,B1,everyday,5.000,5,5,5,,0,,I feel happy when I see my friends.
12825,B1,everyday,5.000,5,5,5,,0,,He dreams of becoming rich one day.
13224,B1,everyday,5.000,5,5,5,,0,,I’m planning a trip for next month.
13804,B1,everyday,5.000,5,5,5,,0,"natural contrast, fake vs real",This isn't real leather; it's fake.
14090,B1,everyday,5.000,5,5,5,,0,natural cooking phrase,This dish tastes better with onion.
14264,B1,everyday,5.000,5,5,5,,0,,She runs in the park every morning.
14476,B1,everyday,5.000,5,5,5,,0,,She’s the one who told me the news.
14761,B1,everyday,5.000,5,5,5,,0,,I’m thinking of buying a new phone.
14830,B1,everyday,5.000,5,5,5,,0,,I often sleep with the window open.
15204,B1,everyday,5.000,5,5,5,,0,,The bag is too small for my laptop.
15390,B1,everyday,5.000,5,5,5,,0,keep,"When I’m tired, I like to watch TV."
15652,B1,everyday,5.000,5,5,5,,0,"ticket date incorrect, natural",The date on my ticket is incorrect.
16593,B1,everyday,5.000,5,5,5,,0,,She told me to stay out of trouble.
17462,B1,everyday,5.000,5,5,5,,0,"phrasal verb, very natural",Can you drop me off at the station?
17829,B1,everyday,5.000,5,5,5,,0,,I find cooking difficult sometimes.
17994,B1,everyday,5.000,5,5,5,,0,"natural, conversational",The dish that she made was amazing.
18261,B1,everyday,5.000,5,5,5,,0,,"If I cook chicken, will you eat it?"
18313,B1,everyday,5.000,5,5,5,,0,keep,What’s the news from your hometown?
18589,B1,everyday,5.000,5,5,5,,0,,Have you ever used this app before?
19009,B1,everyday,5.000,5,5,5,,0,,Do you think it will rain tomorrow?
19095,B1,everyday,5.000,5,5,5,,0,very high frequency,Can you explain how this app works?
19384,B1,everyday,5.000,5,5,5,,0,,I asked them to join us for dinner.
19730,B1,everyday,5.000,5,5,5,,0,keep,"Well, I’m not sure about that idea."
19749,B1,everyday,5.000,5,5,5,,0,keep,"Well, I’ll try my best to help you."
19885,B1,everyday,5.000,5,5,5,,0,,I was very young when I moved here.
20012,B1,everyday,5.000,5,5,5,,0,keep,Where did you get that information?
21295,B1,everyday,5.000,5,5,5,,0,keep,What do you want for your birthday?
21302,B1,everyday,5.000,5,5,5,,0,,"I wanted to call you, but I forgot."
21337,B1,everyday,5.000,5,5,5,,0,essential farewell phrase,"Goodbye, I hope we meet again soon."
86,B1,everyday,5.000,5,5,5,,0,,I don't watch TV very much nowadays.
1574,B1,everyday,5.000,5,5,5,,0,,He found himself in a strange place.
5205,B1,everyday,5.000,5,5,5,,0,excellent travel phrase,The train was delayed by 30 minutes.
7593,B1,everyday,5.000,5,5,5,,0,,The app supports multiple languages.
9084,B1,everyday,5.000,5,5,5,,0,,He put on his jacket before leaving.
10011,B1,everyday,5.000,5,5,5,,0,,My partner isn’t feeling well today.
10106,B1,everyday,5.000,5,5,5,,0,,"This book belongs to me, not to him."
10441,B1,everyday,5.000,5,5,5,,0,,Did you forget to call me yesterday?
12127,B1,everyday,5.000,5,5,5,,0,keep,Why are you so excited this morning?
12804,B1,everyday,5.000,5,5,5,,0,,The sudden news took us by surprise.
13258,B1,everyday,5.000,5,5,5,,0,,"I waited for hours, but no one came."
13297,B1,everyday,5.000,5,5,5,,0,,I need my passport to travel abroad.
13650,B1,everyday,5.000,5,5,5,,0,,"If you see him, tell him to call me."
13909,B1,everyday,5.000,5,5,5,,0,Keep as main 'planning' rep,Planning a holiday can be stressful.
13965,B1,everyday,5.000,5,5,5,,0,,I was away when the package arrived.
13978,B1,everyday,5.000,5,5,5,,0,,I want to travel to another country.
14860,B1,everyday,5.000,5,5,5,,0,,"She told me, ‘Don’t be so negative!’"
14865,B1,everyday,5.000,5,5,5,,0,"natural, practical daily phrase",This coffee is too hot to drink now.
14918,B1,everyday,5.000,5,5,5,,0,"Classic present continuous, high frequency.",He is watching a football match now.
15180,B1,everyday,5.000,5,5,5,,0,,He always has something nice to say.
15432,B1,everyday,5.000,5,5,5,,0,,Can you take a photo with my camera?
16088,B1,everyday,5.000,5,5,5,,0,,She said she would call me tomorrow.
16108,B1,everyday,5.000,5,5,5,,0,Common aspiration phrase,"One day, I want to travel the world."
16307,B1,everyday,5.000,5,5,5,,0,"natural, universal childhood memory expression","As a child, I loved playing outside."
17461,B1,everyday,5.000,5,5,5,,0,,I took the day off to relax at home.
17596,B1,everyday,5.000,5,5,5,,0,,There’s too much noise in this room.
19141,B1,everyday,5.000,5,5,5,,0,,She loves taking care of her health.
20536,B1,everyday,5.000,5,5,5,,0,,Let me know if you change your mind.
20573,B1,everyday,5.000,5,5,5,,0,,There are no seats left on this bus.
20990,B1,everyday,5.000,5,5,5,,0,,I saw a boy running down the street.
1088,B1,everyday,5.000,5,5,5,,0,,I need to pick a new hobby this year.
10075,B1,everyday,5.000,5,5,5,,0,"Natural, seasonal health imperative",Take care of your health this winter.
10172,B1,everyday,5.000,5,5,5,,0,,That’s the one I’ve been looking for!
10624,B1,everyday,5.000,5,5,5,,0,,Let me help you first before I leave.
10997,B1,everyday,5.000,5,5,5,,0,"natural safety, road dangerous at night",This road is very dangerous at night.
11010,B1,everyday,5.000,5,5,5,,0,Core health sentence,Smoking is dangerous for your health.
11037,B1,everyday,5.000,5,5,5,,0,,He asked me to join him for a coffee.
11289,B1,everyday,5.000,5,5,5,,0,keep,Where can I buy good tea around here?
12128,B1,everyday,5.000,5,5,5,,0,,He was excited to hear the good news.
13250,B1,everyday,5.000,5,5,5,,0,High-frequency practical question.,How long did you wait for the doctor?
13713,B1,everyday,5.000,5,5,5,,0,idiomatic connector,The fact is that I don’t like coffee.
14468,B1,everyday,5.000,5,5,5,,0,keep,Who was that man you were talking to?
14475,B1,everyday,5.000,5,5,5,,0,keep,Who would like to join us for dinner?
14514,B1,everyday,5.000,5,5,5,,0,,I cut my finger while cooking dinner.
14639,B1,everyday,5.000,5,5,5,,0,,Isn’t this your favourite restaurant?
14813,B1,everyday,5.000,5,5,5,,0,keep,Where did you sleep during your trip?
14828,B1,everyday,5.000,5,5,5,,0,,He said he couldn’t sleep last night.
15349,B1,everyday,5.000,5,5,5,,0,,I feel angry when someone lies to me.
15411,B1,everyday,5.000,5,5,5,,0,,"She said she was married, didn’t she?"
15457,B1,everyday,5.000,5,5,5,,0,,Can you tell me if anything is wrong?
15497,B1,everyday,5.000,5,5,5,,0,,She loves her dog more than anything.
15560,B1,everyday,5.000,5,5,5,,0,haven't seen each other in months — essential greeting,We haven’t seen each other in months!
17479,B1,everyday,5.000,5,5,5,,0,,She told me off for being late again.
18289,B1,everyday,5.000,5,5,5,,0,,She is taking care of her baby alone.
18508,B1,everyday,5.000,5,5,5,,0,,She sat between her two best friends.
19233,B1,everyday,5.000,5,5,5,,0,,I will meet you at the park at 5 p.m.
19597,B1,everyday,5.000,5,5,5,,0,,They gave us directions to the hotel.
20574,B1,everyday,5.000,5,5,5,,0,,"No, I haven’t seen your bag anywhere."
21109,B1,everyday,5.000,5,5,5,,0,core restaurant phrase,The waiter asked if we wanted coffee.
21131,B1,everyday,5.000,5,5,5,,0,stuck in traffic — essential phrase,We got stuck in traffic this morning.
3589,B1,everyday,5.000,5,5,5,,0,,I don’t like crowded public transport.
4300,B1,everyday,5.000,5,5,5,,0,Idiomatic — keep,A ray of hope is all I need right now.
7555,B1,everyday,5.000,5,5,5,,0,,I deleted the app because it was slow.
9253,B1,everyday,5.000,5,5,5,,0,,"I’ve been calling, but no one answers."
9570,B1,everyday,5.000,5,5,5,,0,,I invited all my friends to the party.
9970,B1,everyday,5.000,5,5,5,,0,,I wish I could cook as well as my mom.
10434,B1,everyday,5.000,5,5,5,,0,,"There’s no need to hurry, we’re early."
10558,B1,everyday,5.000,5,5,5,,0,"Natural, practical.",How much time do we need to get there?
12391,B1,everyday,5.000,5,5,5,,0,,I will try to fix the computer myself.
12408,B1,everyday,5.000,5,5,5,,0,Excellent natural sentence,Taking a cold shower helps me wake up.
13350,B1,everyday,5.000,5,5,5,,0,,She looked sad after hearing the news.
13593,B1,everyday,5.000,5,5,5,,0,keep,What are you thinking about right now?
14280,B1,everyday,5.000,5,5,5,,0,,I usually read the news every morning.
14592,B1,everyday,5.000,5,5,5,,0,,"I was going to call you, but I forgot."
15689,B1,everyday,5.000,5,5,5,,0,Natural travel vocabulary.,How long will your trip to Japan take?
16473,B1,everyday,5.000,5,5,5,,0,very high frequency social phrase,Can you come to the party on Thursday?
17028,B1,everyday,5.000,5,5,5,,0,,I enjoy reading books in my free time.
17315,B1,everyday,5.000,5,5,5,,0,keep,Where can I find a cheap place to eat?
17512,B1,everyday,5.000,5,5,5,,0,,I have everything I need for the trip.
17879,B1,everyday,5.000,5,5,5,,0,,I will probably go to the store later.
18540,B1,everyday,5.000,5,5,5,,0,,I need to go shopping for a new phone.
18912,B1,everyday,5.000,5,5,5,,0,,I don’t have enough money in the bank.
19169,B1,everyday,5.000,5,5,5,,0,,She shared a story from her childhood.
19198,B1,everyday,5.000,5,5,5,,0,,Have you ever forgotten to pay a bill?
19381,B1,everyday,5.000,5,5,5,,0,,"They were tired, so I drove them home."
19891,B1,everyday,5.000,5,5,5,,0,excellent,The young man helped me carry my bags.
20181,B1,everyday,5.000,5,5,5,,0,,"I don’t have a car, so I walk to work."
20297,B1,everyday,5.000,5,5,5,,0,"Natural, very useful.",How do I know if my choice is correct?
21106,B1,everyday,5.000,5,5,5,,0,core restaurant phrase,The waiter didn’t understand my order.
21191,B1,everyday,5.000,5,5,5,,0,keep,Which part of the city do you live in?
1118,B1,everyday,5.000,5,5,5,,0,,He will pick up the kids from the park.
1704,B1,everyday,5.000,5,5,5,,0,,There is a little problem with the car.
3855,B1,everyday,5.000,5,5,5,,0,practical; doesn't fit,The furniture doesn’t fit in this room.
4778,B1,everyday,5.000,5,5,5,,0,keep,We will reach home before it gets dark.
4805,B1,everyday,5.000,5,5,5,,0,"Phrasal pick up, very natural, high utility.",He picked up a pen and started writing.
8249,B1,everyday,5.000,5,5,5,,0,,Do you have any suggestions for dinner?
8992,B1,everyday,5.000,5,5,5,,0,,My heart beats faster when I'm nervous.
9168,B1,everyday,5.000,5,5,5,,0,,"She said, 'I’m cooking dinner tonight.'"
9195,B1,everyday,5.000,5,5,5,,0,"Very natural, high utility.",He loves to travel during the holidays.
9208,B1,everyday,5.000,5,5,5,,0,,I take the train to work every morning.
10159,B1,everyday,5.000,5,5,5,,0,,She is the one who helped me yesterday.
10458,B1,everyday,5.000,5,5,5,,0,,I often forget what I was going to say.
10874,B1,everyday,5.000,5,5,5,,0,Question tag; food preference,"Pizza is your favourite dish, isn’t it?"
13011,B1,everyday,5.000,5,5,5,,0,"natural superlative, food context",This is the best cake I’ve ever tasted!
13401,B1,everyday,5.000,5,5,5,,0,,I enjoy outdoor activities like hiking.
14192,B1,everyday,5.000,5,5,5,,0,,I prefer a light breakfast before work.
14244,B1,everyday,5.000,5,5,5,,0,,Let’s meet at the usual place tomorrow.
14477,B1,everyday,5.000,5,5,5,,0,keep,Who forgot to lock the door last night?
14498,B1,everyday,5.000,5,5,5,,0,,I forgot to buy ingredients for dinner.
15303,B1,everyday,5.000,5,5,5,,0,,Can you recommend a good film to watch?
15462,B1,everyday,5.000,5,5,5,,0,,I haven’t eaten anything since morning.
15577,B1,everyday,5.000,5,5,5,,0,,I haven’t been to the doctor in months.
15666,B1,everyday,5.000,5,5,5,,0,,He doesn’t eat healthy food very often.
15675,B1,everyday,5.000,5,5,5,,0,,I’m learning how to cook healthy meals.
16635,B1,everyday,5.000,5,5,5,,0,,I wonder what they are doing right now.
17838,B1,everyday,5.000,5,5,5,,0,,He finds it difficult to wake up early.
18042,B1,everyday,5.000,5,5,5,,0,,Have you ever lost something important?
18169,B1,everyday,5.000,5,5,5,,0,,Is there anything I can do to help you?
18662,B1,everyday,5.000,5,5,5,,0,,She is wearing a beautiful dress today.
19124,B1,everyday,5.000,5,5,5,,0,,Let’s meet in the town square at 3 p.m.
19959,B1,everyday,5.000,5,5,5,,0,,She usually goes to the gym after work.
20092,B1,everyday,5.000,5,5,5,,0,,Maybe I’ll join you for dinner tonight.
20532,B1,everyday,5.000,5,5,5,,0,,She asked if I could meet her tomorrow.
20577,B1,everyday,5.000,5,5,5,,0,,No one knows what will happen tomorrow.
20763,B1,everyday,5.000,5,5,5,,0,missed the bus and had to walk — essential,We missed the bus and had to walk home.
473,B1,everyday,5.000,5,5,5,,0,,"Don’t cry, everything will be all right."
1492,B1,everyday,5.000,5,5,5,,0,,I doubt whether he is telling the truth.
5117,B1,everyday,5.000,5,5,5,,0,,I don’t think I left my wallet anywhere.
5221,B1,everyday,5.000,5,5,5,,0,,She delayed her trip because of illness.
6604,B1,everyday,5.000,5,5,5,,0,,She was completely absorbed in her book.
7296,B1,everyday,5.000,5,5,5,,0,,The room is such a mess after the party.
8578,B1,everyday,5.000,5,5,5,,0,,He fell to the ground and hurt his knee.
9292,B1,everyday,5.000,5,5,5,,0,,Could you show me where the bathroom is?
9422,B1,everyday,5.000,5,5,5,,0,,She lives in the capital of her country.
9931,B1,everyday,5.000,5,5,5,,0,,"Come here, I want to show you something."
10105,B1,everyday,5.000,5,5,5,,0,,Don’t forget to call me when you arrive.
11288,B1,everyday,5.000,5,5,5,,0,"Classic offer scenario, very natural.",He offered me a cup of tea after dinner.
11469,B1,everyday,5.000,5,5,5,,0,,I have a doctor’s appointment on Friday.
11566,B1,everyday,5.000,5,5,5,,0,,Do you prepare your own meals every day?
11723,B1,everyday,5.000,5,5,5,,0,,He forgot to buy a ticket for the train.
11750,B1,everyday,5.000,5,5,5,,0,universal motivational phrase,Don’t lose hope; things will get better.
11803,B1,everyday,5.000,5,5,5,,0,,Thanks for the advice; it really helped.
12103,B1,everyday,5.000,5,5,5,,0,,Can you tell me the price of the ticket?
12351,B1,everyday,5.000,5,5,5,,0,,I prefer tea over coffee in the morning.
12415,B1,everyday,5.000,5,5,5,,0,,I was in the shower when the phone rang.
13546,B1,everyday,5.000,5,5,5,,0,,He’s changed a lot since I last saw him.
14579,B1,everyday,5.000,5,5,5,,0,highly natural daily routine expression,"After lunch, I usually take a short nap."
